content,date,isView,score,support,user,userlink
" 这么多年过去了，结尾还以造反派孙悟空向执政政府成功出手而告终，不怕造成恶劣的社会影响么？
        ",2012-01-13 13:29:09,看过,还行,0,littlefinger,https://www.douban.com/people/3985530/
" 第一次看电影给睡着了，这么高地评分我好奇是怎么出来的。。。
        ",2012-02-03 23:35:29,看过,很差,0,川可,https://www.douban.com/people/cciam/
" 一般

        ",2012-03-19 20:09:01,看过,无评分,0,渺渺,https://www.douban.com/people/34324687/
" 既然是重拍，就不能拍好点？画质还跟65年一样，还以为在看背景。
        ",2012-10-07 12:23:02,看过,较差,0,猩猩点灯,https://www.douban.com/people/30251701/
" 能给个回忆就不错了
        ",2012-01-24 18:48:06,看过,力荐,0,zhangqiiiiiii,https://www.douban.com/people/hooooray/
" 陪女儿看的， 怎么感觉内容有删减吗？
        ",2012-03-21 19:12:52,看过,还行,0,Morgan Chen,https://www.douban.com/people/jacksonchenjp/
" 多经典的动画片啊。摘仙桃的仙女姐姐嬉戏打闹也真是姬情四射了。孙悟空是无性的，不久前才知道。我要去好好再读一遍原著。
        ",2018-02-19 05:29:26,看过,推荐,0,Chuck,https://www.douban.com/people/Affinity/
" 主要在辨别配音谁是谁！！囧
        ",2012-01-19 20:30:23,看过,推荐,0,[已注销],https://www.douban.com/people/Shootingstar/
" 感觉不如小时候好看了
        ",2012-01-17 16:26:32,看过,还行,0,J,https://www.douban.com/people/ilovejessica/
" 国产还是有不错的动画片的。
        ",2012-01-24 12:00:38,看过,推荐,0,霹雳小木,https://www.douban.com/people/stting/
" 除了3D和配音，其余的和老版没有什么区别，配音和老版差太多，就陈道明配的玉帝我觉得还不错~
        ",2012-01-28 09:53:21,看过,推荐,0,姗姗来迟,https://www.douban.com/people/zjyJenisan/
" 再也不看国产动画电影了，假3D，很多镜头3D帧数跟不上看着一直抖，电影也真的很难看，人物都好丑好丑，整个动画都没有立体感，都是色块拼成的，所以3D看上去都像皮影戏，没有精心设计的场景，好假，好丑，剧情虽然不错但那是经典，都熟透了，记烂了，没有什么新东西。其实，神笔马良挺好的。。。
        ",2012-01-19 00:23:38,看过,很差,1,夏麦子°,https://www.douban.com/people/sweni/
" 唉  无语
                
                ",2012-06-14 00:22:46,看过,很差,0,岸芷汀兰,https://www.douban.com/people/59908250/
" 毁童年。好陌生。
        ",2012-04-16 21:18:46,看过,很差,0,Jaycee,https://www.douban.com/people/50579241/
" 原来3D版把长宽比改了！1.33改为1.85！就这点一星不犹豫！ 
        ",2012-01-16 10:46:48,看过,很差,0,爱民,https://www.douban.com/people/iamin-yu/
" 只听出张国立的声音了。
        ",2012-02-24 09:45:00,看过,还行,0,August,https://www.douban.com/people/2694439/
" 只能给三颗星。画风不喜。
        ",2014-03-02 22:52:26,看过,还行,0,圣徒带头大哥,https://www.douban.com/people/qfkx/
" 4星为了我过往的美好回忆
        ",2012-02-24 12:57:00,看过,推荐,0,若一珍宝,https://www.douban.com/people/4848740/
" 不明白为什么要做成3D，效果完全不显著，就是立起来的一个个纸片。而且3D看的万分头疼，摘下眼镜还看不清。ps:跟一群小孩子看电影真的是太痛苦了orz
        ",2012-01-28 10:18:02,看过,还行,0,杰罗尼莫,https://www.douban.com/people/situxx/
" 补回了一些04年修复版中删去的片段。3D效果只能说尚可，至少带来了新鲜的感觉，希望有机会能看到狮子王的3D版作个对比。如果能用片尾画面的水准制作一部真正的新片，那该有多好。
        ",2012-01-11 22:39:00,看过,推荐,0,网络流,https://www.douban.com/people/Swordsp/
" 剧情画面完全跟童年时期一模一样，这3D巨幕电影票多多少少有些亏，不过以现在的理解方式再看这片子，关注到的是玉帝和各路神仙的兰花指、阴阳怪气的说话方式、抱头鼠窜的狼狈样、骚气测漏的身份优越感，无不在竭力丑化统治阶级的形象，这部电影旨在告诉我们，绝对没有绝对的好人，但绝对有绝对的坏人。
        ",2012-01-12 00:37:21,看过,很差,0,阿鼎,https://www.douban.com/people/szd/
" 就着回忆看完~配音上除了李扬其他都很奇怪……看的不是3D版，也没看到最后被大赞的5分种片尾
        ",2012-03-06 13:03:16,看过,推荐,0,小白花～now,https://www.douban.com/people/yurenxiaobai/
" 最tm讨厌创新，狗屁创新
        ",2012-01-23 15:11:46,看过,还行,0,jessie95,https://www.douban.com/people/jessie95/
" 经典之作重温一下
        ",2013-02-08 15:59:17,看过,推荐,0,Freeee,https://www.douban.com/people/dylanzh/
" 既然是翻拍经典，我以为是让画面更加精美，剪辑更加流畅，以及各种尼玛高科技修片儿，但是完全不是这么回事儿！剪辑的很诡异，话还没说完，就给生硬的掐了个黑屏出来，顿了一下，然后又出画面了，画面不够精美，还不如原片的原汁原味儿，很尴尬的感觉。这种质量的翻拍不知道有什么意义！
        ",2012-01-22 20:25:42,看过,较差,0,高小猴,https://www.douban.com/people/mrfucker/
" 下载给儿子看的，结果他居然不怎么喜欢，看来确实和时代有点脱轨，作为当年的优秀作品，以现在的审美衡量，已经有些落伍，但确实是一部佳作——尤其是和当今喜羊羊之类的动画比较。
2017.01.15在线视频重温，这次孩子看的比较高兴，还来还是年龄的问题。
        ",2013-10-27 10:02:10,看过,推荐,0,布的房子,https://www.douban.com/people/54158411/
" 勾起了儿时看动画片的回忆。
        ",2012-04-01 19:23:38,看过,推荐,0,lhlxls,https://www.douban.com/people/lhlxls/
" 边看边记起好多事儿
        ",2012-01-13 20:25:28,看过,推荐,0,木木米,https://www.douban.com/people/mumumi31618/
" 炒冷饭 唯一的乐趣是认声音 看得我们都要睡着了 
        ",2012-02-03 18:44:52,看过,无评分,0,成功植入木马,https://www.douban.com/people/xwzcds/
" 看见大圣醉酒坐在玉皇大帝的桌台上，一身本事，无以施展，自欺欺人的一通玉帝王母的乱叫，我心里挺辛酸。又看见大圣搅闹天庭，带着一班猴儿扬起大旗，心说：这才是最好的时光~
        ",2012-01-12 23:11:42,看过,推荐,0,van,https://www.douban.com/people/deardearvan/
" 为什么要有那么多的一星，狗东西！
        ",2012-01-17 21:25:02,看过,力荐,0,姜五花,https://www.douban.com/people/ximutudan/
" 其实我从小就不太喜欢孙悟空的故事···不过这部动画片还真是鸡肋。但是孙悟空的配音李扬，能听到他的声音还是挺开心的···
        ",2014-12-01 15:59:46,看过,无评分,0,decidels,https://www.douban.com/people/42600622/
" 放在几十年前就是经典，但经过这么多年来日漫美漫的轮番轰炸，已经既不酷也不炫，完全不能吸引人了。。。
        ",2013-04-30 19:53:52,看过,还行,0,鱼进锅,https://www.douban.com/people/9463721/
" 再多幾部就更好了的。
        ",2012-01-11 22:25:07,看过,推荐,0,Stranger!,https://www.douban.com/people/gong_ken/
" 超级烂片。在电影院睡着了…
        ",2012-01-21 18:07:24,看过,很差,0,[已注销],https://www.douban.com/people/hammonia/
" 不是看的3D，所以貌似就在原基础上加了3D？小时候看的没毛区别 ……
        ",2012-02-27 13:15:11,看过,还行,0,[已注销],https://www.douban.com/people/cty0604/
" 不小心睡着了一会儿。。。-_-||一堆瓜娃子看的时候一直吵啊闹的。。。-_-||
        ",2012-01-30 23:51:53,看过,无评分,0,马路口站着个叔,https://www.douban.com/people/fishzero/
" 3D这个噱头太二扣一星。对原作抱有万分的尊敬。
        ",2012-01-18 00:52:36,看过,推荐,0,没使劲帅帅,https://www.douban.com/people/yoyo1412/
" 看了下预告，为了分数的公正客观来打个一星。
        ",2012-01-13 19:04:37,看过,很差,0,池早,https://www.douban.com/people/dasoyni/
" 老版的动画片虽然给我的印象实在太深，面对这个画面更清晰、色彩更鲜艳的新版，感到有些纠结。一票大明星的配音比不上老版。
        ",2012-02-08 16:49:45,看过,还行,0,鹰头小猫,https://www.douban.com/people/47134164/
" 还OK，跟老版差别不大，电脑看的
        ",2012-03-18 23:55:46,看过,还行,0,luerdelphic囧,https://www.douban.com/people/neverreplay/
" 一只不循规蹈矩的猴子再次向我们揭示了人类社会的金字塔、统治阶层的虚伪和革命者的不彻底性。比童年看时多了一份感慨！最后的字幕引入了修复场景照片，很好！
        ",2012-01-11 21:35:20,看过,推荐,0,Nightingale,https://www.douban.com/people/sieben007/
" 不知所谓。还不如老版看起来舒服。比起99年宝莲灯不知道差多少。
        ",2012-02-02 17:05:01,看过,较差,0,[已注销],https://www.douban.com/people/neverlossface/
" 南安人配音猴头不错，色彩很迷幻。王母比玉帝老，玉帝比猴头老。七仙女都是平胸。花果山无母猴，不穿衣服的小猴都木有鸡鸡。
        ",2012-06-03 21:44:05,看过,推荐,0,韩子路,https://www.douban.com/people/hzsxd1986/
" 嘿，竟然没听出刘烨的配音
        ",2012-01-20 16:07:26,看过,还行,0,晴天,https://www.douban.com/people/2408421/
" 唉……
        ",2012-05-02 00:28:36,看过,还行,0,大大大熊,https://www.douban.com/people/Alonesss/
" 看的2D版，其实片名里也没有写3D啊。最老的版本没有看过，现在看来很多段落还是非常精彩的。就是结尾的高潮有点太短了。配音基本上不违和，除了太上老君。“你是神马东西”，哈哈哈…
        ",2012-01-24 20:32:53,看过,推荐,0,Niqa,https://www.douban.com/people/Niqa/
" 小时候还有六面九块的拼图，想想过去，真的很幸福啊！
        ",2012-03-16 16:57:21,看过,推荐,0,羽卒,https://www.douban.com/people/1284659/
" 冲着配音看的
        ",2012-02-07 17:19:49,看过,还行,0,蛮荒之地,https://www.douban.com/people/gzunknow/
" 想象一下迪斯尼把1937年出品的《白雪公主和七个小矮人》转制为立体卡片，然后拉来朱莉和皮特配音，宣称以巅峰的技术标杆复兴了美国经典动画……
        ",2012-01-11 23:06:51,看过,较差,0,梦多,https://www.douban.com/people/mondo5/
" 看了大闹天空 为了儿时的回忆 但也真是只回忆了儿时的大闹天宫 并无太大惊喜 也为了陈道明的声音吧


        ",2012-01-18 11:31:37,看过,还行,0,烏鴉未蘇醒,https://www.douban.com/people/colorcity/
" 除了孙悟空和土地公公，对于其他的配音只能呵呵呵呵了…此片可以列入毁童年系列了。
        ",2012-05-26 21:52:46,看过,无评分,0,不见桃,https://www.douban.com/people/yoyo007/
" 话说小时候很喜欢，但长大以后再看，难道大家不觉得以前的动画片确实呆板而且假惺惺么。口型不对，画风那个年代好，但是看过那么多动画片后，不觉得粗糙而且幼稚吗？复古怀旧确实时髦，抨击现在中国动画片垃圾也不可厚非，但是现在的眼光再回头看这部，我发现剩下了失落，失去了以前观看的快乐和过瘾。
        ",2012-03-14 22:22:05,看过,较差,0,谁家的二姑娘,https://www.douban.com/people/nanazhou34/
" 《大闹天宫3D》：47年前的旧版已经是公认的经典，如今旧版重映，却非要做成3D。所谓的3D效果只不过是增加了景深，有点像剪纸片，配乐也重新处理，失去了原汁原味的味道，想要怀旧的观众可能要失望了。超豪华配音阵容倒是惊喜，陈道明、冯小刚、陈凯歌、刘烨、姚晨、何炅都有加盟。提名：无。★★★☆
        ",2012-01-13 22:05:36,看过,推荐,0,鲸鱼君,https://www.douban.com/people/4370686/
" 少了好多东西啊，也就听听陈佩斯配音…
        ",2012-04-23 02:42:16,看过,还行,0,Even,https://www.douban.com/people/Sologo/
" 大半夜的居然看完了
        ",2012-06-05 02:59:21,看过,无评分,0,喵喵。,https://www.douban.com/people/momopark/
" 能有点创意不？
        ",2012-12-09 11:39:18,看过,还行,0,cobalt,https://www.douban.com/people/co_cobalt/
" 没看过 就是想打五星
        ",2012-01-11 22:23:47,看过,力荐,0,☆star☆,https://www.douban.com/people/Lyln/
" 无力吐槽。3D效果极烂，人物形象设定极差，剧情设定毫无悬念。不知道主创团队是如何想的。整个故事从开始到结束，完全大家都可以想到。这样的电影已经是一二十年前的电影了，除了那个烂得一逼的3D技术，电影院里只偶尔听到一个小孩子爆出了小声。同进电影院的观众无疑看到中途都睡着了。
        ",2012-01-11 23:01:45,看过,很差,0,Vincent盒饭君,https://www.douban.com/people/3609815/
" 金毛金刚，我艹。
        ",2014-02-01 16:35:06,看过,较差,0,曲高和寡,https://www.douban.com/people/46738101/
" 不如老片有感觉 不应翻拍
        ",2012-12-30 18:07:45,看过,还行,0,龙得云雨,https://www.douban.com/people/34404618/
" 我看的是2D的，太没诚意了，至少重制一下画面嘛！
        ",2012-01-15 23:00:41,看过,还行,0,LK,https://www.douban.com/people/zhqi11/
" 清晰度太差了。要张国立给老头配音，哪吒配的不是小孩，真心出戏啊～画面这么个裁法完全影响了构图
        ",2012-01-12 16:03:04,看过,还行,0,DannyOne,https://www.douban.com/people/ykqtds/
" 我这分不是给3D的，我只是想起来以前的经典，喜羊羊算个P
        ",2012-01-12 09:01:09,看过,力荐,0,February,https://www.douban.com/people/2542566/
" 唉。。。。一声长叹
        ",2012-10-28 00:15:36,看过,较差,0,魔障。,https://www.douban.com/people/27490269/
" 整个一农民工奋斗史
        ",2012-02-09 09:06:11,看过,较差,0,贾马尔·马里克,https://www.douban.com/people/zhendekanbujian/
" 一颗星给配音，一颗星给制作，一颗星致敬(￣▽￣)
        ",2012-01-13 21:37:13,看过,还行,0,阿猫″,https://www.douban.com/people/littletraveler/
" 配音扣四星
        ",2014-05-12 14:12:59,看过,很差,0,放摊,https://www.douban.com/people/rx7801/
" 儿时的回忆，我是冲着配音的阵容去看的
        ",2012-03-29 00:05:35,看过,推荐,0,young,https://www.douban.com/people/55668382/
" 动画就不用多废话了 配音挺不错的
        ",2012-01-16 10:44:41,看过,力荐,0,金刀紫渔,https://www.douban.com/people/yuzhaozhi/
" 小时候的画的比较美 小时候的配音比较棒 小时候的剧情比较完整 为怀旧而去，回来更加想看原版了orz
        ",2012-01-27 21:18:13,看过,还行,0,忍住不哭穷,https://www.douban.com/people/54428123/
" 向老动画致敬，剧本台词音乐画面无一不细致，这么多年国产动漫进步太少了
        ",2012-01-24 21:16:23,看过,力荐,0,夜,https://www.douban.com/people/fuyiyouqing/
" 配音和衔接就此完败了么
        ",2012-01-24 11:58:46,看过,还行,0,荻野英,https://www.douban.com/people/diyeying/
" 想到我家三太子的配音是何老师我就萎了……说来杨三眼是谁配的来着？3D除了让人看完眼睛疼之外还真没啥作用。
        ",2012-01-14 21:53:44,看过,还行,0,黑貓十一,https://www.douban.com/people/hijikataT/
" 居然开头的经典音乐没有了，大闹天宫怎么可以没有那段出场音乐啊〜〜〜所有戏曲的经典配乐都改成了怪里怪气的现代音乐。配音方面除了李阳与邱岳峰有几分相近外，其他那一堆乱78糟的明星配音让人吐槽无力。还有各种莫明的修改，受不了了，速度去找出老版的洗眼
        ",2012-03-29 23:36:29,看过,很差,0,阿C,https://www.douban.com/people/chichi_g/
" 看了原版，才发现新版修复的挺好的~~
        ",2012-01-14 13:05:42,看过,推荐,1,特特,https://www.douban.com/people/zevi/
" 人物形象真丑啊！！！！！姐印象中的美猴王可不是这样呀！！！！！
        ",2012-02-27 15:23:53,看过,较差,0,[已注销],https://www.douban.com/people/silence_min/
" 姚晨把仙女配成妓女。。
        ",2012-01-15 19:05:26,看过,无评分,0,Sid_W,https://www.douban.com/people/54287320/
" 就不给评价了。。因为看的时候睡着了。。3D效果不强
                
                ",2012-01-12 08:38:02,看过,无评分,0,年糕瘦,https://www.douban.com/people/niangaoshou/
" 续集呢？
        ",2012-10-03 00:17:56,看过,推荐,0,Mac_,https://www.douban.com/people/KaiSummer/
" 童年回忆再版。
                
                ",2012-01-29 22:55:56,看过,推荐,0,Brocolily,https://www.douban.com/people/etsukirakira/
" 糟蹋我心目中的经典，还3D? 一星，有零星还想给零星呢
        ",2012-01-12 08:34:34,看过,很差,0,凡人,https://www.douban.com/people/53123379/
" 原作绝对是五星的，这里给四星，感觉3d感不是很强。
        ",2012-01-15 22:51:02,看过,推荐,0,emperor,https://www.douban.com/people/45714296/
" 没小时候的好看……
                
                ",2012-04-27 06:44:45,看过,还行,0,沉澱,https://www.douban.com/people/chendian/
" 冲着万籁鸣的名字 就要给四星了。
        ",2012-01-15 22:58:12,看过,推荐,0,kiki204629,https://www.douban.com/people/kiki204629/
" 快进的看哈哈哈
        ",2014-02-23 21:36:15,看过,还行,0,锦衣夜行,https://www.douban.com/people/51706956/
" 好喜欢片尾那堆二头身的大圣啊啊><
        ",2012-01-14 20:44:03,看过,推荐,0,『我晒太阳·太阳晒书』,https://www.douban.com/people/ToscanaSole/
" 和上世纪六十年代的原版比，这个新版就是坑爹，连最有中国特色的京剧锣鼓点都改没了，让人怀疑制作人马的审美水平！
        ",2012-02-11 10:47:12,看过,还行,0,IMPcore,https://www.douban.com/people/Impcore/
" 很受伤啊，当年看是这样，怎么几十年后还是这样
        ",2012-01-16 23:50:40,看过,还行,0,liaogening,https://www.douban.com/people/25954452/
" 没有然后就是没有然后
        ",2013-07-01 09:20:32,看过,力荐,0,其实我真地,https://www.douban.com/people/Roseate/
" ３Ｄ你个妹啊天真无邪都被你毁了好吗亲。我怀念过去。
        ",2012-08-01 20:04:44,看过,很差,0,黑胆汁。,https://www.douban.com/people/yingdiandian02/
" 3D没什么好评价的。但是经典真的永远都是经典
        ",2012-01-26 21:49:43,看过,还行,0,晴天小朱,https://www.douban.com/people/zyy_317/
" 无新意的翻拍！
        ",2012-02-02 11:15:04,看过,还行,0,方鹏,https://www.douban.com/people/fangpeng521/
" 3D还是要等看喜羊羊比较好啦亲！
        ",2012-01-22 15:02:03,看过,较差,0,做爱做的事,https://www.douban.com/people/ale2010/
" 依旧是支持国产的心理，俩颗心扣掉全在于3D制作，实在是不堪入目。但是能寻找小时候看的感觉，只不过没那么吸引人了。
        ",2012-01-13 02:32:21,看过,还行,0,Oatsmeal,https://www.douban.com/people/52046651/
" 好精彩，绘画风格，中国风，配乐中国乐器，可惜国产动画片居然在那时止步。孙悟空像一个青春期的小孩，反抗所有的权威体制，为的是确立自己的身份地位与旗号。很多地方构思巧妙，小朋友会比较喜欢的。三星。看完之后我是该去看看原版的了。
        ",2014-07-18 00:17:27,看过,还行,0,信电影得永生,https://www.douban.com/people/38897761/
" 45¥感谢老艺术家幸勤的工作。但是我们都已经长大了，＂神马都是浮云＂己经难以拉近我们之间的代沟，以致于大闹天宫的时候，我脑中需要mix电视版的配乐。而旁边的小朋友，连七仙女都不知道是谁了。
        ",2012-01-15 02:05:31,看过,还行,0,Onion,https://www.douban.com/people/onion83/
" 谁还没个童年，美好的回忆啊！
        ",2012-01-19 17:24:50,看过,推荐,0,大王派我来巡山,https://www.douban.com/people/22531064/
" 姜文配的托塔天王象连续1个月大便结燥依然在蹲坑的大叔；何昊配的红孩儿像40岁大叔男扮女装的变态
        ",2012-01-14 13:11:17,看过,还行,0,Studio 82,https://www.douban.com/people/EAY/
" #不是五毛#看得激动啊，虽然小时候看过很多遍。国产动画片，就算画面不华丽，但是可以做到精美，加上传统的配乐和创意，绝对是好看的。
        ",2012-02-06 12:14:36,看过,力荐,0,drafting_lane,https://www.douban.com/people/2116000/
" 下海的时候完全没有海的波动 冒泡的feel...
        ",2012-02-25 23:14:53,看过,还行,0,。E,https://www.douban.com/people/Tanguo527/
" B
        ",2013-06-02 00:38:23,看过,还行,0,张先先森,https://www.douban.com/people/36941035/
" 那些看都没看就打1星的人，拜托你们滚远点。除了黑国内电影在那里JJyy还能干个啥。还不如自己挣点钱去电影院看看再来打个实际水平。整天在那里黑黑黑，不知道意义何在。真是无聊到蛋疼。况且无聊还可以撸管啊，何必黑别人的劳动成果，就算是翻拍也要技术，你说差，那你去拍个好的给我们看看啊。
        ",2012-01-12 10:14:24,看过,力荐,0,googly,https://www.douban.com/people/49275406/
" 一颗星给我愉快的睡眠时光。。。
        ",2012-01-28 11:29:59,看过,很差,0,绿油油的鱼,https://www.douban.com/people/rainreed/
" 这四颗星只是给《大闹天宫》这部动画的。跟现在上映的3D版毫无关系。为什么一步动画电影也要被剪辑师剪去那么多看着稚嫩的童颜，你们怎么好意思不给他们看一部完整的动画片。
        ",2012-01-13 21:12:01,看过,推荐,0,。王十万,https://www.douban.com/people/CatherineBloom/
" @迅雷看看 打着3D噱头骗钱的啃老族 除了弄几个演员重新配音跟老版没什么区别 向万籁明致敬 孩儿们操练起来
        ",2012-02-26 17:18:04,看过,还行,0,张楠,https://www.douban.com/people/54382756/
" 中国动画史上永远的经典。其实要想获得国际的尊重，只需要这种纯粹传统中式的优秀作品即可，完全不用刻意迎合外国鬼佬。 
        ",2012-01-21 22:08:00,看过,推荐,0,羊男,https://www.douban.com/people/suzichong/
" = =还是早起去看的。。。依然从头睡到尾。。。中间被我表妹戳醒看了一点。。。对七仙女衣服配色印象很深-。-
        ",2012-02-05 21:22:46,看过,还行,0,陳輪輪浪逃啟程,https://www.douban.com/people/lovemaydayashin/
" 一般般。
        ",2012-01-18 06:49:34,看过,还行,0,jc,https://www.douban.com/people/ichues/
" 老版是在是经典。当时的中国动画人还是有自己的理想和节操的。如此美丽的画面，这么有民族特色，现在的中国动画根本比不了。虽然3D效果据说不咋样，但还是要去支持下。
一帮看着洋鬼子东西就觉着好，看着自己东西就觉得土的人，我想必是学洋学不来，继承又不屑，只能搞出极品四不像。
        ",2017-12-23 23:48:51,看过,推荐,0,Paradox,https://www.douban.com/people/XuKyle/
" 可是你们抄原来的画风也没抄好看啊。我还是怀念以前的那个仙女的声音不喜欢姚晨这个嗓儿。
        ",2012-03-18 17:46:55,看过,还行,0,鲸落,https://www.douban.com/people/wassily/
" 纸片3d修复重生版。怀了个旧，各种美。刘烨配音极不爽。被后几排的萝莉吐槽说“那叔叔坐那么近眼睛是不是有毛病”，切，小屁孩懂不懂3D皇帝位啊？！
        ",2012-01-12 18:12:41,看过,推荐,0,王别树,https://www.douban.com/people/wtforz/
" 那天在省图刚好看到原著的介绍，应该值得看。怀念的是童年。
        ",2012-03-24 23:33:15,看过,还行,0,Paranoid,https://www.douban.com/people/Paranoidc/
" 跟小时候看的一样啊~
        ",2012-02-25 23:15:04,看过,还行,0,水无月,https://www.douban.com/people/4357598/
" 只是为了纪念和支持经典~
        ",2012-01-13 15:52:32,看过,推荐,0,只是某某某,https://www.douban.com/people/53199715/
" 果然是炒冷饭的。不过可以让孩子们看看经典还是很不错的。感觉效果还不够好。倒是让我以长大工作的角度又思考了一遍经典的内涵。
        ",2012-01-15 13:21:50,看过,推荐,0,fonne,https://www.douban.com/people/fonne/
" 这片的3D效果不是没有，而是看着相当奇怪，似乎采用了将原版的2D景物按前景，中景，远景作了分层，但是2D的景物在这个3D版中还是完全2D的，所以感觉像一片纸一样。
        ",2012-02-06 10:11:06,看过,还行,0,neo,https://www.douban.com/people/1068186/
" 完全不如前作的冷饭。但是被某些东西触动了……
        ",2012-01-17 09:07:19,看过,推荐,0,吉野 キラ,https://www.douban.com/people/yoshino/
" 人物造型很突破啊，哪吒那个正太怎么就成了杨柳青年画里抱着大鱼的乡下小胖墩儿了捏。。。
        ",2012-03-18 16:32:44,看过,还行,0,费德小勒子,https://www.douban.com/people/17233438/
" 赞
        ",2012-02-28 11:35:53,看过,力荐,0,Kenzo,https://www.douban.com/people/Chinsyun/
" 因为明叔……我觉得玉皇大帝应该能赢的【
        ",2012-01-25 18:25:30,看过,还行,0,白芍,https://www.douban.com/people/paeonia19/
" 炒冷饭
        ",2012-01-15 13:15:10,看过,还行,0,一路向北,https://www.douban.com/people/10418486/
" 大半个月终于把这片子看完了…小时候的记忆回来了…
        ",2012-08-25 20:30:56,看过,推荐,1,⑦月,https://www.douban.com/people/kinki.sun/
" 为了衬托孙悟空，也不用把哪吒弄那么丑吧？二郎神搞得那么弱？太上老君整得给个小丑似的？
        ",2012-02-17 17:29:29,看过,还行,0,忘忧结,https://www.douban.com/people/3690879/
" 虽然，完全没有任何改编，虽然，3D效果烂得象砣屎...可是，真的真的真的很好看啊...为何小时候的国产动画片这么好看啊...
        ",2012-01-18 09:51:10,看过,推荐,0,请你不要吃我不要吃我,https://www.douban.com/people/3358428/
" 3D效果不明显，有几处的衔接也不太好，但片子还是好片子滴~
        ",2012-04-08 13:03:17,看过,力荐,0,小海马,https://www.douban.com/people/summer9/
" 很想给五星来着 但是这3D太不给力了 你以为要扑面而来结果她就嘎然而止还莫名消失 只有片尾是真美可以做贺卡……
        ",2012-01-12 11:46:01,看过,还行,0,小山上的楂小姐,https://www.douban.com/people/lcloveyoyo/
" 寻找儿时回忆。3D DMAX效果还成。猴纸也会说“你是神马人”哦，好潮哦
        ",2012-01-12 11:24:39,看过,无评分,0,iamdodo,https://www.douban.com/people/iamdodo/
" 阉割的。。。不过瘾。。。
        ",2012-03-21 20:15:31,看过,还行,0,龙行天下,https://www.douban.com/people/46689475/
" 经典。陈道明的声音很容易就听出来了。PS：有的地方剪得乱七八糟。
        ",2012-02-25 20:47:56,看过,推荐,0,安乔,https://www.douban.com/people/anqiao0706/
" 冯小刚的声音真是难听的可以。
        ",2012-02-25 14:35:42,看过,还行,0,邶风,https://www.douban.com/people/lihuafeng/
" 三星全给片尾
        ",2016-02-10 17:14:17,看过,还行,0,毛线球,https://www.douban.com/people/Fomy/
" 一个理想主义者的顽皮故事
        ",2012-08-05 09:39:49,看过,力荐,0,FOX白狐狸,https://www.douban.com/people/baihuli/
" 冲着怀旧和记忆去还是可以的。
        ",2012-01-11 23:15:10,看过,还行,0,老魚,https://www.douban.com/people/cdlaoyu/
" 毀得不輕
        ",2012-02-21 16:08:04,看过,很差,0,羅北山,https://www.douban.com/people/yugoslavia/
" 经典的东西看多少遍都不会腻。人物的表情神态刻画的太好了
        ",2012-01-17 13:07:03,看过,力荐,0,南子,https://www.douban.com/people/Kicks/
" 不是遇到唐僧后才取名叫孙悟空么，怎么现在的翻拍都蹦出来就叫这名了
        ",2012-08-15 20:57:19,看过,较差,0,夏日葵,https://www.douban.com/people/Monshin/
" 重新看这部算是恢复版的大闹天宫，配音演员都换了，比较喜欢的陈道明、姚大嘴、陈佩斯，早就记不起来以前看的配音啥样。给五星是给一份记忆分，小时候老爸给我的录影带看的。
        ",2012-03-11 01:34:57,看过,力荐,0,Hanamichi,https://www.douban.com/people/jiangziwen/
" 主要是想找回儿时的记忆

        ",2012-01-17 17:27:28,看过,还行,0,fiona yoyo,https://www.douban.com/people/jesuisyoyo/
" 大闹天宫、上海美术电影制片厂、原片修复、3D、李扬，这些关键字作保障，即使有些奇怪的东西混进来了也是不得不看的。
        ",2014-02-20 20:13:43,看过,还行,0,OneRepublic,https://www.douban.com/people/40293116/
" 不算成功
        ",2012-01-17 10:13:02,看过,还行,0,cpkafka,https://www.douban.com/people/1188492/
" 只能说 有着童年的回忆 也没有看上3D 除了配音不一样其他都没变 看着看着睡着了好几次
        ",2012-01-31 20:14:45,看过,还行,0,慧,https://www.douban.com/people/36408290/
" 巨灵神出场时，坐我后面的小盆友问妈妈，他是好人还是坏人啊？……这个问题真的好难回答
        ",2012-01-13 14:55:08,看过,力荐,1,魔法少女可爱p,https://www.douban.com/people/17668321/
" 这片子看了好几次才看完~~张国立的配音最容易分辨啦
        ",2012-03-02 11:50:10,看过,还行,0,王小帅,https://www.douban.com/people/32569876/
" 尽管配音阵容牛的爆棚，但是冷饭却越炒越不是个味道~
        ",2012-02-19 02:41:26,看过,还行,0,AMIGO JIM,https://www.douban.com/people/jiangmingji/
" 没看出来有任何新意，只有配音阵容为之增色不少
        ",2012-03-12 12:34:21,看过,较差,0,龙珠,https://www.douban.com/people/38080794/
" 怎么不搞个3D地道战
        ",2012-08-27 15:35:30,看过,无评分,0,王克斯,https://www.douban.com/people/chalf/
" 纸片马里奥国产版--纸片大闹天宫！（那结局怎么突然戛然而止了噗~！）
        ",2012-01-12 20:49:41,看过,还行,0,dongdandd,https://www.douban.com/people/dongdandd/
" 还是原配音好
        ",2016-02-29 23:00:33,看过,推荐,0,生命是种神秘,https://www.douban.com/people/Time-Trust/
" 你丫再重制也无法重塑几十年前的辉煌！
        ",2012-03-06 04:49:25,看过,很差,0,乄ReNew丶Man,https://www.douban.com/people/wang346591260/
