content,date,isView,score,support,user,userlink
" 我想晓得这个跟魔术师有什么区别。
        ",2012-01-13 19:10:03,想看,无评分,0,[已注销],https://www.douban.com/people/amos1m/
" 虽然对剧情无期待，但好歹是Tony演的~
        ",2012-01-14 22:48:59,想看,无评分,0,The Wonders,https://www.douban.com/people/thewonders/
" 听了他们合唱的《猜情人》，不知道为什么，这感觉让我想起了《如果爱》，是因为都有周迅么
        ",2011-12-04 13:45:31,想看,无评分,0,[已注销],https://www.douban.com/people/41616303/
" 你们混蛋难道没有发现配乐和画面是抄袭hugo的 ！！！混蛋！！！
        ",2012-01-22 12:30:47,看过,还行,0,babypuncher,https://www.douban.com/people/whothehellcares/
" 我本来是抱着去打发无聊时光的态度去的，结果意外的发现它不是一部脑残电影！还挺搞笑的！大导演的圆桌会议屌爆了！刘青云真的很有爱啊，梁朝伟数年不见还是那么风采依旧
        ",2012-01-13 11:36:58,看过,推荐,1,[已注销],https://www.douban.com/people/Nicolelala/
" 呵呵
        ",2012-08-13 00:31:58,看过,推荐,0,耕海棠,https://www.douban.com/people/63774330/
" 无聊的魔术障眼法么？
        ",2012-08-12 12:32:49,看过,较差,0,童心协栗,https://www.douban.com/people/4039057/
" 真的很搞笑 
        ",2012-08-12 20:31:59,看过,推荐,0,Exist,https://www.douban.com/people/Exist553/
" 变戏法的、玩杂耍的、拉洋片的，再来两个数来宝的，分明是一出天桥乐嘛！本片又回复到老港片那种没心没肺的创作阶段，不考虑逻辑，怎么开心怎么来。仔细回味情节可能不严密，人物转变可能略突兀，却丝毫不影响观感。非常适合放松的娱乐片，美术、配乐等也都很有特色
        ",2012-08-12 21:59:00,看过,推荐,0,红帽子,https://www.douban.com/people/52777650/
" 很多人说看完后不知道在演什么，其实我也是。不过我想此片的重点不在于内容上，搞笑和魔术才是此片的主旨。还是不错的，个人觉得和《让子弹飞》有些类似。
        ",2012-08-12 09:55:30,看过,推荐,0,布拉德痞特儿,https://www.douban.com/people/63785743/
" 说真的，这部片子有点给我惊喜
        ",2012-08-12 13:39:32,看过,推荐,0,直弯好基友,https://www.douban.com/people/59156667/
" 完全笑不起来
        ",2012-01-13 09:43:11,看过,较差,2,暗黑游侠,https://www.douban.com/people/4073184/
" 脑残··· 卡通····虎头蛇尾············
        ",2012-01-13 23:13:06,看过,较差,29,無賴先生,https://www.douban.com/people/zhouhui999/
" 烂!
                
                ",2012-01-17 23:52:14,看过,较差,1,观点60,https://www.douban.com/people/42724688/
" 乐死我了
                
                ",2012-01-13 11:46:07,看过,力荐,1,我有98k,https://www.douban.com/people/iclover1314/
" 笑笑就得了，别的还用说什么？
        ",2012-06-17 12:56:31,看过,推荐,0,小V,https://www.douban.com/people/lixiaoV/
" 这部电影的意义，就在于在电影院里笑笑，出来之后什么都没了。还一帮傻逼跟着推荐，无聊
        ",2012-01-13 06:48:29,看过,较差,3,Feng,https://www.douban.com/people/1120898/
" 未曾料是喜剧啊
        ",2012-06-17 02:48:36,看过,还行,0,蓝男,https://www.douban.com/people/xxx__y/
" 。。。。。
        ",2012-03-09 20:13:35,看过,还行,0,軒,https://www.douban.com/people/VeniTseng/
" 被枪手的打分骗了，真心觉得剧情很弱智，好在没给电影票钱
        ",2012-01-15 01:39:08,看过,还行,1,月兔捣年糕,https://www.douban.com/people/moonrabbit23/
" 山寨货 找不到笑点
        ",2012-01-15 21:43:26,看过,很差,1,延安新村陈妙可,https://www.douban.com/people/coca.london/
" 很欢乐
        ",2012-06-17 17:23:01,看过,推荐,0,Zachary,https://www.douban.com/people/nongcunwa/
" 闫妮 有戏
        ",2012-03-18 22:53:42,看过,很差,0,rocky,https://www.douban.com/people/4099282/
" 似乎海报不错~
        ",2012-01-14 00:05:06,想看,无评分,0,苹果床,https://www.douban.com/people/2003859/
" 魔术与电影的结合，貌似有点意思，马克。
        ",2012-01-24 22:54:03,想看,无评分,0,SHIKI,https://www.douban.com/people/exprosive/
" 为嘛豆瓣首页没有这个介绍，没交广告费？
        ",2012-01-12 09:30:59,想看,无评分,0,番茄西红柿,https://www.douban.com/people/7256637/
" 据说跟原著差很多？不过还是好想看~~~~爱老夜！！
        ",2012-01-12 19:47:24,想看,无评分,0,曼仔烧,https://www.douban.com/people/4545561/
" 明天走起~
        ",2012-01-13 16:50:52,想看,无评分,0,我 叫 不 紧 张,https://www.douban.com/people/43496596/
" 好想看，原来是喜剧啊
        ",2012-01-19 10:10:39,想看,无评分,0,ppgirl,https://www.douban.com/people/1848756/
" 据说很搞笑。。？我以为历史大片呢。。
        ",2012-01-16 17:28:30,想看,无评分,0,迦南地伯利恒星,https://www.douban.com/people/45121714/
" 看预告片不是应该很黑暗吗 怎么是个喜剧
        ",2012-01-30 13:09:09,想看,无评分,0,讲你知你可知,https://www.douban.com/people/4005865/
" 听说还不错
        ",2012-02-06 19:39:18,想看,无评分,0,橘子,https://www.douban.com/people/juzi0809/
" 梁朝伟 刘青云 周迅
        ",2016-07-16 10:39:16,想看,无评分,0,明明MH在路上,https://www.douban.com/people/121731814/
" 必须看 必须看 梁朝伟 哇哦~~~
        ",2011-12-06 22:47:09,想看,无评分,0,草莓芒果巧克力,https://www.douban.com/people/46464292/
" 阵容很强大，但看简介目前觉得和06年美国的那部《魔术师》有些神似～不过也许是错觉
        ",2012-01-13 08:49:38,想看,无评分,0,心怀感恩,https://www.douban.com/people/50168723/
" 恩 這個..
        ",2012-03-02 15:02:44,想看,无评分,0,mismi,https://www.douban.com/people/54058760/
" 我想看周迅。。。。。
        ",2012-01-14 00:37:20,想看,无评分,0,瓶子,https://www.douban.com/people/49735907/
" 我猜电影
        ",2018-04-10 16:43:30,想看,无评分,0,秋月高粱,https://www.douban.com/people/130986839/
" 期待！
        ",2011-05-12 17:52:17,想看,无评分,0,Qita,https://www.douban.com/people/Qita/
" 夜叔啊
        ",2011-12-10 14:09:29,想看,无评分,0,很萌拾荒者,https://www.douban.com/people/2282787/
" 反正我是很期待。。。
        ",2011-12-16 09:25:00,想看,无评分,0,大块头,https://www.douban.com/people/3964903/
" 好吧，我承认我真的好久没看电影了~连梁生跟迅哥的都敢放过
        ",2012-06-01 16:58:39,想看,无评分,0,黑白配,https://www.douban.com/people/dada663/
" 好像不错 是个喜剧？
                
                ",2012-01-19 01:08:12,想看,无评分,0,Pada,https://www.douban.com/people/Cutty/
" 入戏略慢
        ",2012-03-13 04:05:39,看过,推荐,0,[已注销],https://www.douban.com/people/fuyuwinter/
" 这他妈还娱乐一下还是真的可以的
        ",2012-06-18 01:47:21,看过,还行,0,D7th,https://www.douban.com/people/Joker-DeadeYe/
" 我只知道我们都笑疯了。之前听说是喜剧，但没想到会这么乐。影帝影后的狂欢。

        ",2012-01-13 11:40:51,看过,力荐,1,momo,https://www.douban.com/people/48640736/
" 好高端啊，只记得刘青云手里的两条大腿
        ",2012-04-13 20:28:21,看过,还行,0,丫 妈 呆,https://www.douban.com/people/4243064/
" 一顿乱来，太雷了，都不知道这豆瓣的7.9评分是怎么来的。
        ",2012-01-13 13:08:58,看过,较差,3,飞豆哥,https://www.douban.com/people/RivenZhong/
" 第一次电影院睡着。。。。。
        ",2012-01-13 19:35:02,看过,较差,2,冻冻kirakira,https://www.douban.com/people/33774966/
" 以为失望，原来惊喜。
                
                ",2012-01-12 22:40:12,看过,还行,1,阿士匹灵,https://www.douban.com/people/Aspirin129/
" 啊~~雅蠛蝶雅蠛蝶~~
        ",2012-03-31 10:12:48,看过,较差,1,YUKARI,https://www.douban.com/people/yukarijiang/
" 两颗星是因为梁朝伟又搞笑了，和我的确被闫妮搞笑了
                
                ",2012-01-12 19:15:48,看过,较差,1,timeriver,https://www.douban.com/people/timeriver/
" 情节不错，笑点不少，比最近很多港片都强。
        ",2012-06-17 15:18:45,看过,推荐,0,风魂,https://www.douban.com/people/47474599/
" 去你妈的大烂片！笑点还能更少吗，梁朝伟的角色还能更装逼吗，情节还能更混乱断点吗，唯二让我笑的也就是周迅提问和湘玉的牙买跌了，其他都tmd各种出戏挨雷受不了啊槽
        ",2012-01-17 22:43:17,看过,很差,1,白月光,https://www.douban.com/people/IcedCoke/
" 尔冬升说教狂，从导演处女作《癫佬正传》开始说教，连拍三级片《色情男女》都要说教，以至《早熟》、《门徒》、《新宿事件》……今天依然本色不改。尔导您该改行当教师的。
        ",2012-01-17 15:28:00,看过,还行,0,Hushnore,https://www.douban.com/people/chick_rock/
" A piece of shit...
众多明星的露脸更看出他们对钱的关注远多过对观众感受的关注。。。
        ",2012-01-13 15:14:47,看过,很差,2,macho,https://www.douban.com/people/wumaomao/
" 要是一个人看，我肯定睡完，或者。。。退场
        ",2012-01-16 19:20:29,看过,很差,1,ZEricy,https://www.douban.com/people/EricZy/
" 众星云集搞笑片
        ",2012-10-05 17:19:39,看过,还行,0,如你娑见,https://www.douban.com/people/ruby199204/
" 原来是贺岁片啊，在影院都坐不住了，真的不爱看这种片子
        ",2012-01-16 19:46:12,看过,较差,1,小p,https://www.douban.com/people/6863418/
" 垃圾
        ",2012-10-30 13:51:00,看过,很差,0,叶湛,https://www.douban.com/people/AnnaZhan/
" 神马玩意儿....
        ",2012-01-13 22:07:43,看过,较差,2,LLL,https://www.douban.com/people/littleyanlier/
" 什么狗屁鸡巴电影！！！
        ",2012-06-17 10:52:21,看过,很差,0,[已注销],https://www.douban.com/people/aDoldrums/
" 梁朝伟你太坑爹了
        ",2012-01-13 23:02:26,看过,较差,2,cooper,https://www.douban.com/people/cooper1989/
" 去年贺岁档是葛优电影节，所以，今年是周迅？
        ",2011-12-15 08:27:31,想看,无评分,0,柏の霖,https://www.douban.com/people/26218558/
" 文艺青年和2B青年的爱情暗战~哈哈

        ",2012-01-13 00:59:42,想看,无评分,0,小宇,https://www.douban.com/people/51806546/
" 梁朝伟
        ",2012-01-29 16:26:06,想看,无评分,0,疏影,https://www.douban.com/people/4097848/
" 周迅周迅
        ",2012-01-12 13:19:22,想看,无评分,0,苏苏,https://www.douban.com/people/57570615/
" 演技派高手出演，想看看
        ",2012-01-21 23:54:00,想看,无评分,0,墨叶轻舞,https://www.douban.com/people/45987978/
" 刘青云的军阀造型很好
        ",2011-08-19 22:15:30,想看,无评分,0,克来因蓝,https://www.douban.com/people/klein_blue/
" 如果有空的话～
        ",2012-01-17 12:38:23,想看,无评分,0,天成,https://www.douban.com/people/49123021/
" 剧情和之前的电影魔术师雷同，只能看明星了。
        ",2012-01-12 20:35:35,想看,无评分,0,雪霁,https://www.douban.com/people/3977161/
" 周迅 刘青云 梁朝伟
        ",2011-07-27 08:34:34,想看,无评分,0,二流,https://www.douban.com/people/fp294/
" 雖然傳說與老諾大叔的《魔術師》有異曲同工之處，但是還是很期待，因為兩位主演都是我喜歡的大叔。十足大叔控哇(PД`q。)·。'゜ 
        ",2011-12-20 22:25:19,想看,无评分,0,水是吻醒的冰,https://www.douban.com/people/32332884/
" 梁朝伟+刘青云+周迅
        ",2012-01-12 14:54:59,想看,无评分,0,慕慕,https://www.douban.com/people/1298082/
" 本来说好了一起看了，由于某人的缺席一直没看成，也不知什么时候能看呢，感觉会蛮好看的哇
        ",2012-01-19 12:43:53,想看,无评分,0,金小宇,https://www.douban.com/people/44622209/
" 春节档吧！
                
                ",2011-11-14 17:22:53,想看,无评分,0,石上宅,https://www.douban.com/people/4642996/
" 近期的大片，这个还比较有兴趣
        ",2011-12-14 14:11:09,想看,无评分,0,Jessie,https://www.douban.com/people/26622714/
" 评分还不错
        ",2012-01-13 13:20:31,想看,无评分,0,EdgeHill太死磕,https://www.douban.com/people/fengshi/
" 无奈无赖也因为我们还有爱 如果没有爱消失就不回来
        ",2012-02-04 21:11:21,想看,无评分,0,Winona,https://www.douban.com/people/12233357/
" 虽然只了解了一些故事简介，并有几句骂语，但我会去看的。自己的文化都不支持，谁去传承？
        ",2012-01-14 21:37:19,想看,无评分,0,食有青年-J君,https://www.douban.com/people/jimmystarman/
" 就是觉得这个电影会很好看。
        ",2012-01-08 16:22:50,想看,无评分,0,hc,https://www.douban.com/people/hclove09/
" 好久没去电影院看梁朝伟了。
        ",2012-01-14 08:27:03,想看,无评分,0,J_Schecter,https://www.douban.com/people/mick3/
" 卡司很美好！！！
        ",2011-09-14 23:00:01,想看,无评分,0,土啊土啊土,https://www.douban.com/people/feleen/
" 很适合过年看，欢乐的一比。
        ",2012-01-25 12:05:23,看过,推荐,0,兽兽·美术吗？,https://www.douban.com/people/ljshoushou/
" 过年才应该看这种片，好笑有剧情，不脑残。Ps.梁朝伟真的老了.....Ps2.刘青云演的真好！
        ",2012-01-13 11:41:38,看过,力荐,1,Fall,https://www.douban.com/people/9208911/
" 作为一部喜剧片，这是目前最好，而魔术方面，确实没多少让人大开眼界的地方……剧情逻辑上有若干点，不清，后面的过渡，很无厘头……周迅那个老梗，竟然我还会笑。。。有人说它能PK让子弹飞，我觉得简直没法比……
        ",2012-01-14 21:50:10,看过,还行,0,ZeonGin Sou,https://www.douban.com/people/dkjune/
" 神马玩意
        ",2012-06-17 09:27:05,看过,较差,0,[已注销],https://www.douban.com/people/60171705/
" 这破电影7.3?
        ",2012-01-18 23:46:39,看过,很差,2,田豆豆,https://www.douban.com/people/annietianweilin/
" 什么鸟片子
        ",2012-01-21 00:19:18,看过,较差,1,李胶囊,https://www.douban.com/people/capsula/
" 连一般都算不上啊，看在小梁滴小眼神的份上算啦
        ",2012-01-13 19:39:24,看过,较差,2,君儿,https://www.douban.com/people/44629551/
" 刘青云真是大萌神啊！
        ",2012-01-21 15:49:44,看过,推荐,0,蚂蚁没问题,https://www.douban.com/people/rachel-rachel/
" 额 无厘头片 没意思
        ",2012-01-13 09:17:25,看过,较差,3,墨舞,https://www.douban.com/people/m.o.fly/
" 浪费了这么好的几个演员
        ",2012-06-17 01:01:58,看过,还行,0,Purpleblue,https://www.douban.com/people/purpleblue/
" 桔子、桃子、杏子、瓜子，桌子、椅子、坛子，他们全都来了！
        ",2012-07-21 12:53:28,看过,推荐,0,真理与和谐,https://www.douban.com/people/OpenSpaces/
" 支持梁朝伟来的~~~~~~~~！
        ",2012-01-02 18:32:31,看过,力荐,8,zimari,https://www.douban.com/people/1812774/
" 为什么笑的人那么多，我就是不笑呢？
        ",2012-01-13 20:19:10,看过,较差,2,幻莘魔瞳,https://www.douban.com/people/4529153/
" 乱七八糟的... 笑点很低!!很冷!!很没有创意!!!  周迅真难看。
        ",2012-01-13 20:05:41,看过,较差,2,我要叫什么,https://www.douban.com/people/49520369/
" 剧情，喜剧，动作，爱情，奇幻，以上是豆瓣上给这部电影分的类，好吧，这么多种类型在同一部128分钟的电影中跳跃，对于我来说接受起来不是那么容易。
没有什么笑点的搞笑对白，没有精彩的打斗动作，不富想象力的奇幻，没有情感的爱情桥段，没有起伏的故事。
整部电影看下来，仅觉得吴刚的演技真是不错
        ",2012-01-15 01:20:02,看过,很差,1,I_am,https://www.douban.com/people/I_am/
" 避寒是进电影院唯一的理由了
        ",2012-01-13 00:22:17,看过,很差,2,小鸟不白,https://www.douban.com/people/xiaoniaobubai/
" 仿《讓子彈飛》不到位，時而無厘頭時而一本正經，後半段亂七八糟。雖然致敬了一把電影，但還是一鍋亂粥，不成體系。PS.徐克這醬油打的。。
        ",2012-01-13 19:19:03,看过,还行,1,又又,https://www.douban.com/people/wxs723/
" 这种久违了的没心没肺的胡打胡闹的无需逻辑的却又不挑战观众智商低线的港产喜剧片终于回来了；天桥儿数来宝一段看的真叫人一个乐呵，尔冬升在剧本里和台词里各种戏谑与吐槽，这种东西才是他应该做的嘛！梁朝伟还是走不出深沉的躯壳，但我终究还是看到了点《亚飞与亚基》《东成西就》里他不要脸的影子
        ",2012-01-14 23:37:02,看过,推荐,4,托尼·王大拿,https://www.douban.com/people/Zizou_Vam/
" 豆瓣真的该改进一下了，反方向来五颗黑星吧，我会让它爆棚！
        ",2012-01-13 22:41:24,看过,很差,2,海上暮云,https://www.douban.com/people/23543207/
" 属纯娱乐，但却不是那么喜感
        ",2012-01-30 13:17:06,看过,还行,0,麦子,https://www.douban.com/people/btone0808/
" 拍了好久的，期待~
        ",2012-01-03 15:35:01,想看,无评分,0,仙媚儿,https://www.douban.com/people/2133317/
" 矮油～～ms不错诶
        ",2012-01-12 16:22:18,想看,无评分,0,鱼果儿,https://www.douban.com/people/2712218/
" 在西门町肯德基的时候一直看着对面的大屏幕预告，看了足足两小时..
        ",2012-01-27 17:10:40,想看,无评分,0,乱跑的饼子,https://www.douban.com/people/bing8963/
" 冲着梁朝伟
        ",2012-01-29 22:04:17,想看,无评分,0,爱就一个字,https://www.douban.com/people/49614281/
" 这阵容 有兴趣。。。
        ",2012-01-17 20:43:35,想看,无评分,0,忆娆,https://www.douban.com/people/yirao/
" 貌似阵容不错！又是尔冬升的~ mark
        ",2012-01-16 21:00:49,想看,无评分,0,蛋蛋没有朵朵,https://www.douban.com/people/41540029/
" 看了第十放映室，被最后那点对话吸引了，应该是一个不错的周末放松电影，存看。
        ",2013-01-12 20:00:33,想看,无评分,0,湘琪童鞋,https://www.douban.com/people/corn1990/
" 最近一直很迷恋梁朝伟，世界上最幸福的男人啊，因为什么巩俐 汤唯 张曼玉 王菲 章子怡 董洁 舒淇……！~  不解释 你们懂得~~想看~~
        ",2012-02-25 19:06:15,想看,无评分,0,Generation,https://www.douban.com/people/4602593/
" 据说是抄诺顿的the illusionist，不知真假，冲着cast的份上也要看对吧
        ",2012-02-06 07:56:27,想看,无评分,0,悦诗风吟,https://www.douban.com/people/58283364/
" 现在是我最期待的一部电影了。
        ",2011-09-26 06:34:34,想看,无评分,0,德善啊,https://www.douban.com/people/sj881122/
" 因为周迅 跟梁朝伟 我才要看这部片！
        ",2012-01-19 23:19:21,想看,无评分,0,[已注销],https://www.douban.com/people/39438715/
" 从不follow梁朝伟的我刚看完色戒，他的新片又来拉！
        ",2012-01-13 20:13:39,想看,无评分,0,这是一位好姑娘,https://www.douban.com/people/ladyheyu/
" 看过小说了，对电影还是很期待。
        ",2012-01-11 15:46:02,想看,无评分,0,笑着沉默,https://www.douban.com/people/enoylno/
" 我想看这个呀呀呀
        ",2012-02-05 09:24:09,想看,无评分,0,稻小和,https://www.douban.com/people/4600739/
" 听了猜情人来的。
        ",2011-12-03 16:46:33,想看,无评分,0,Cristina,https://www.douban.com/people/56263162/
" 迅哥又演电影了
        ",2012-01-16 02:23:45,想看,无评分,0,行走的佐伊,https://www.douban.com/people/zoe0818/
" 主要想看梁朝伟和刘青云吧。。。
        ",2012-01-27 01:00:53,想看,无评分,0,sanpig,https://www.douban.com/people/sanpig/
" 今年一部贺岁片都没看过呢。
        ",2012-02-08 05:57:53,想看,无评分,0,不然,https://www.douban.com/people/deadlynn/
" 看吴彦祖!!!:))
                
                ",2012-01-15 02:33:56,想看,无评分,0,Grac!e,https://www.douban.com/people/grwxgrace/
" 好像一般，看看吧
        ",2012-04-22 22:14:42,想看,无评分,0,Serendipity★*,https://www.douban.com/people/48275868/
" 好不错，挺好看，本片和《让子弹飞》可以比较，但是姜文的让子弹飞有更多的隐喻可以去分析和推敲，但是本片只有两个，所以分析也简单，但是可以让大多数人笑一下~
        ",2012-06-17 02:36:37,看过,推荐,0,月聖梵,https://www.douban.com/people/62354245/
" 尔哥晚节不保
        ",2012-01-13 18:56:19,看过,较差,2,猫科动物,https://www.douban.com/people/hsjl0311/
" 结局很让人意外。也算是蛮多影星参演的一部电影，1月12号刚上映这天和建通在左岸电影院看的。剧本里面应该有好几句很不错的台词。关于梦想，关于信念。有些事情，你看到的不一定是真的。风，你看不到，但是你不可以否认它的存在。
        ",2012-01-13 11:46:00,看过,力荐,1,窗边的小豆豆,https://www.douban.com/people/MITyuewen/
" 大牛哥是好男人！梁朝伟是墨迹男！至于周迅，蛋疼脸加暧昧眼，完全没有存在感！
        ",2012-01-28 11:02:46,看过,推荐,0,扭腰客,https://www.douban.com/people/mlsslm777/
" 吴彦祖和方中信缘何沦落至此？
        ",2012-01-15 12:34:57,看过,较差,4,冉笛,https://www.douban.com/people/randidianying/
" 一开始以为是什么悬疑剧呢，没想到居然是一部这么搞笑的喜剧，一路诙谐到底，很有意思的片子，老男人不论演技还是外貌都一个字帅~嘿嘿
        ",2012-09-03 15:33:56,看过,推荐,0,michelteng,https://www.douban.com/people/59853946/
" 飞机上看的，最开始有点跟不上，总觉得魔术和民国初期（？）不搭，后半就轻松顺畅多了，主角都讨喜，两位男主的对手戏很萌
        ",2012-09-04 02:25:01,看过,推荐,0,莱茵茵,https://www.douban.com/people/raiyinjiang/
" 继上次东成西就2011之后的又一催眠神作。是不是有一些人群组合在一起去看注定会看到这种片子捏。
        ",2012-01-15 01:39:08,看过,较差,1,静静晒太阳,https://www.douban.com/people/2356561/
" 谁能告诉我这货到底是个什么东东？！喜剧片？笑点在哪？！爱情片？我只看到梁朝伟满脸的褶子和周迅粗糙的皮肤！科幻片？唉，全世界都笑了……唯一值得欣慰的是，我用的是赠票……ps:鉴于对此片评分虚高的不满，特调低一星！
                
                ",2012-01-13 15:50:32,看过,很差,2,特立独行的猪,https://www.douban.com/people/amyxin/
" 前5分钟还能hold住，之后完全无厘头。我想尔导太寂寥了，抑或太想重出江湖，搞了这么一部混搭的大杂烩。虽然有影帝影后撑场，但浅薄和凌乱却是不争的事实。好在还有几个魔术场面让人略感安慰，不然真是白瞎了这两个小时。
        ",2012-01-14 11:53:12,看过,较差,1,南溟,https://www.douban.com/people/partybird/
" 年度最愉悦观影经历。一秒钟都没冷场。爱每个角色。哇咔咔。
        ",2012-01-16 21:41:08,看过,力荐,0,Cadenza,https://www.douban.com/people/hanxiaonuan/
" 如果你们硬要说这是一部给人惊喜的喜剧，那我真的无话可说。
        ",2012-01-18 20:47:30,看过,很差,2,晨曦,https://www.douban.com/people/ellenchenxi/
" 真有点像抄的
        ",2012-01-18 00:02:30,看过,很差,1,大久保,https://www.douban.com/people/2390752/
" 梁朝伟好老，周迅不美，闫妮里面看着很别扭，虽然有些对白有点让子弹飞的感觉，但真的很戆啊，此类电影不适合我们。。。有不少笑点，戆的很好笑，越看越累，我们四只看完电影除了“哪能噶戆”之外没有别的话了
        ",2012-01-13 18:57:46,看过,较差,2,Hui_C,https://www.douban.com/people/4272637/
" 刘青云说 桃子杏子瓜子 你们来啦 桌子 坛子你们也来啦 的时候我就笑喷了。。。。笑点会不会太奇怪啊
        ",2012-01-12 22:10:47,看过,推荐,1,撞南墙不死星人,https://www.douban.com/people/hi-orz/
" 嫁人當嫁雷大牛！！！我仿佛看到了東成西就里的香腸嘴梁朝偉............兩位男主長得都好像鬥牛犬............
        ",2012-01-20 00:29:37,看过,推荐,1,夏又肥,https://www.douban.com/people/hall1c/
" 什么破JB玩儿 
        ",2012-01-14 20:27:41,看过,很差,1,tian ,https://www.douban.com/people/34269865/
" 大烂片！！！！
                
                ",2012-01-13 08:45:54,看过,很差,2,Joann Ai,https://www.douban.com/people/JoannAi/
" 1、周迅这扮相真是差啊2、朝伟哥哥你这辈子都脱离不了欧阳锋了3、这尼玛还真是喜剧片。。。4、总的来说，我是有点想给四颗星的。。。
        ",2012-11-04 16:33:25,看过,还行,0,柯奇卡,https://www.douban.com/people/1828898/
" 除了某几个场景博人一笑外 这部片子没给我留下些什么
        ",2012-01-13 11:38:02,看过,较差,2,浮生小隐,https://www.douban.com/people/3210024/
" 为了梁朝伟也要看哈
        ",2012-01-23 09:33:16,想看,无评分,0,renee,https://www.douban.com/people/flarehime/
" 微妙的组合
        ",2011-12-06 23:36:55,想看,无评分,0,Munchausen,https://www.douban.com/people/Munchausen/
" 是说梁朝伟开始贺岁了么
        ",2012-01-21 15:04:53,想看,无评分,0,胖虎,https://www.douban.com/people/D-Fan/
" 王X推荐之
        ",2012-03-05 23:16:14,想看,无评分,0,Nothing,https://www.douban.com/people/44603214/
" 小人物战胜敌军的故事么？

        ",2012-01-12 13:49:54,想看,无评分,0,鱼p,https://www.douban.com/people/44052442/
" 为了梁朝伟(忧郁
        ",2012-01-13 21:38:38,想看,无评分,0,泡芙,https://www.douban.com/people/floratya/
" 一起看吧~
        ",2012-01-13 00:18:01,想看,无评分,0,独.蝎子,https://www.douban.com/people/3527424/
" mm不能忘
        ",2012-08-03 20:08:54,想看,无评分,0,荔,https://www.douban.com/people/46342507/
" 没放假时候一直计划着跟那谁谁把这个看了，结果又吵架又考试又着急回家的就没看成，不开心
        ",2012-01-31 20:05:31,想看,无评分,0,[已注销],https://www.douban.com/people/gongzhubing/
" 一点点想看
        ",2011-11-14 09:23:41,想看,无评分,0,妩宁,https://www.douban.com/people/2725034/
" 准备拖爹妈一起去看~~
        ",2012-01-15 21:47:42,想看,无评分,0,不想说话,https://www.douban.com/people/33929163/
" 看了十几分钟就关了..看了影评决定还是硬着头皮看下去吧..
        ",2012-01-13 11:34:42,想看,无评分,0,南希。,https://www.douban.com/people/40705289/
" 7.9这么尴尬，还是去电影院看看吧。
        ",2012-01-12 20:21:11,想看,无评分,0,棉花糖给你,https://www.douban.com/people/40055266/
" 都快下映了和谁去看呢？
        ",2012-01-21 10:53:27,想看,无评分,0,八字纯阳sofi,https://www.douban.com/people/sofi_R/
" 本是作为假期的礼物的，看不到了。
        ",2012-01-12 14:31:04,想看,无评分,0,四喜┋ 原来名字可以这么长,https://www.douban.com/people/R.1.miAn/
" 12年的期待
        ",2011-12-09 21:05:58,想看,无评分,0,lulu,https://www.douban.com/people/49020397/
" “周公子”和“梁太太”
        ",2012-01-06 05:49:05,想看,无评分,0,pie,https://www.douban.com/people/piepie/
" 哈哈，不知道为什么，我就是想看那些轻松搞笑的。什么 碟中谍，福尔摩斯就是不想去看。我就是没心没肺啊
        ",2012-02-02 17:04:25,想看,无评分,0,听 说,https://www.douban.com/people/58145479/
" 想看这电影！
        ",2012-01-12 22:47:51,想看,无评分,0,暴暴,https://www.douban.com/people/50250258/
" 看上去不错啊。
        ",2012-01-21 07:15:51,想看,无评分,0,TeaTree,https://www.douban.com/people/treeteatree/
" 此仇不报非美女...
        ",2012-01-19 17:22:35,看过,还行,0,大宸,https://www.douban.com/people/bladerunner2/
